tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
218,async,0,20,0,0,0.0,0.0,0.0,2.2902
219,async,0,20,0,0,0.0,0.0,0.0,2.2921
220,async,0,20,40,0,0.0,0.0,0.0,2.2985
221,async,0,20,0,0,0.0,0.0,0.0,2.2767
222,async,0,20,0,0,0.0,0.0,0.0,2.2829
223,async,0,20,0,0,0.0,0.0,0.0,2.2673
224,async,0,20,0,0,0.0,0.0,0.0,2.2966
225,async,0,20,0,0,0.0,0.0,0.0,2.2852
226,async,0,20,0,0,0.0,0.0,0.0,2.3041
227,async,0,20,0,0,0.0,0.0,0.0,2.3125
228,async,0,20,0,0,0.0,0.0,0.0,2.299
229,async,0,20,0,0,0.0,0.0,0.0,2.3076
230,async,0,20,40,0,0.0,0.0,0.0,2.3127
231,async,0,20,0,0,0.0,0.0,0.0,2.3107
232,async,0,20,0,0,0.0,0.0,0.0,2.3122
233,async,0,20,0,0,0.0,0.0,0.0,2.312
234,async,0,20,0,0,0.0,0.0,0.0,2.2956
235,async,0,20,0,0,0.0,0.0,0.0,2.2722
236,async,0,20,0,0,0.0,0.0,0.0,2.2879
237,async,0,20,0,0,0.0,0.0,0.0,2.2924
238,async,0,20,0,0,0.0,0.0,0.0,2.2816
239,async,0,20,0,0,0.0,0.0,0.0,2.3062
240,async,0,20,40,0,0.0,0.0,0.0,2.3077
241,async,0,20,0,0,0.0,0.0,0.0,2.3153
242,async,0,20,0,0,0.0,0.0,0.0,2.311
243,async,0,20,0,0,0.0,0.0,0.0,2.3038
244,async,0,20,0,0,0.0,0.0,0.0,2.3054
245,async,0,20,0,0,0.0,0.0,0.0,2.3024
246,async,0,20,0,0,0.0,0.0,0.0,2.3102
247,async,0,20,0,0,0.0,0.0,0.0,2.3186
248,async,0,20,0,0,0.0,0.0,0.0,2.3133
249,async,0,20,0,0,0.0,0.0,0.0,2.2919
250,async,0,20,40,0,0.0,0.0,0.0,2.2864
251,async,0,20,0,0,0.0,0.0,0.0,2.2784
252,async,0,20,0,0,0.0,0.0,0.0,2.306
253,async,0,20,0,0,0.0,0.0,0.0,2.3288
254,async,0,20,0,0,0.0,0.0,0.0,2.3036
255,async,0,20,0,0,0.0,0.0,0.0,2.3044
256,async,0,20,0,0,0.0,0.0,0.0,2.3343
257,async,0,20,0,0,0.0,0.0,0.0,2.3162
258,async,0,20,0,0,0.0,0.0,0.0,2.2992
259,async,0,20,0,0,0.0,0.0,0.0,2.8851
260,async,0,20,40,0,0.0,0.0,0.0,2.3371
